# Fix print output for fix saveBond
301000000 3 3
302000000 7 7
303000000 12 12
304000000 18 18
305000000 21 20
306000000 23 22
307000000 28 27
308000000 28 27
309000000 32 31
310000000 36 35
311000000 39 38
312000000 45 45
313000000 48 48
314000000 52 52
315000000 58 57
316000000 61 60
317000000 61 60
318000000 61 60
319000000 64 63
320000000 66 65
321000000 71 70
322000000 73 72
323000000 73 72
324000000 78 77
325000000 87 86
326000000 88 87
327000000 90 89
328000000 92 91
329000000 96 95
330000000 97 96
331000000 98 97
332000000 101 100
333000000 106 105
334000000 109 108
335000000 112 111
336000000 117 116
337000000 124 123
338000000 127 126
339000000 128 127
340000000 131 130
341000000 134 133
342000000 136 135
343000000 143 141
344000000 144 142
345000000 147 145
346000000 149 147
347000000 153 151
348000000 157 154
349000000 160 157
350000000 162 159
351000000 164 161
352000000 171 168
353000000 173 170
354000000 175 172
355000000 179 176
356000000 182 179
357000000 184 181
358000000 188 185
359000000 192 189
360000000 194 191
361000000 197 194
362000000 199 195
363000000 203 199
364000000 204 200
365000000 206 202
366000000 210 206
367000000 216 212
368000000 221 217
369000000 226 222
370000000 226 222
371000000 231 227
372000000 234 230
373000000 237 233
374000000 240 236
375000000 240 236
376000000 241 238
377000000 244 241
378000000 249 246
379000000 251 248
380000000 255 252
381000000 257 253
382000000 262 258
383000000 268 264
384000000 274 270
385000000 276 272
386000000 283 279
387000000 288 285
388000000 291 288
389000000 297 293
390000000 305 301
391000000 307 303
392000000 311 307
393000000 313 309
394000000 316 312
395000000 318 314
396000000 320 316
397000000 324 320
398000000 324 320
399000000 331 327
400000000 334 330
