# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 307.46491399351208429 12830.006584653796381 4318.5786763780406545 -2747.5179191371025809 -938.90764892855622747 8005.0042444436985534 14528
2000000 309.34512334502738895 12908.464637142276842 4354.839882508125811 -2721.5316979166882447 -976.08965802733780492 8052.4612384521515196 14534
3000000 307.49120037138635553 12831.103472089936986 4205.7041253190363932 -2735.938676673270038 -1129.2177174746150286 8070.8605194669216871 14530
4000000 310.1842576065039907 12943.480333601159145 4318.6499441065861902 -2757.6179641434709993 -938.57363454475182607 8014.8415427948093566 14527
5000000 308.22187112597538317 12861.593164298488773 4164.4939461770236449 -2722.629150673942604 -1066.5479361848197186 7953.6710330357864223 14533
6000000 308.41076506760799703 12869.475398675966062 4202.718927683155016 -2784.7354266701777306 -1034.5138325614902897 8021.968186914823491 14532
7000000 311.14854362607644589 12983.71840766272544 4227.1764213432270481 -2806.3655280864181805 -1058.5612175714472869 8092.1031670010925154 14529
8000000 310.03430787790676959 12937.223177360854606 4283.4534210270367112 -2734.1800504327502495 -987.34128634263402091 8004.9747578024207542 14524
9000000 309.69612002229769132 12923.11115281158709 4298.8319500876832535 -2719.6800779815330316 -892.67074686973694497 7911.1827749389540259 14521
10000000 310.35203708517587984 12950.481496069327477 4412.6903299854775469 -2682.8800780601377483 -885.76299491875874992 7981.3334029643747272 14520
11000000 308.02153029908106419 12853.233270173192068 4253.8582351703007589 -2679.6723238821550694 -993.74742013974275778 7927.2779791921993819 14520
12000000 308.00197272103565638 12852.417164517937636 4126.7791898133091308 -2736.8454400337695915 -964.78164305920233801 7828.4062729062825383 14531
13000000 305.33026558614091073 12740.93120767250366 4165.2148015114389636 -2737.1884018305418067 -1021.5908892541135629 7923.9940925960936511 14531
14000000 309.02134976999786886 12894.954096880588622 4175.5645118981392443 -2674.3084100934552225 -1085.7517979910344366 7935.6247199826284486 14533
15000000 309.30039961213691413 12906.598389120599677 4320.0869780673128844 -2731.7526187898811258 -996.47821178608637638 8048.3178086432799319 14536
16000000 309.40096824199326875 12910.794953100885323 4319.6386521773129061 -2704.5812369533505262 -999.86921369893138944 8024.0891028295955039 14526
17000000 308.50329754431896845 12873.336627165670507 4408.3653348158786685 -2692.4215551384404534 -969.9864785475191411 8070.7733685018374672 14525
18000000 309.69070968484044215 12922.885388303046057 4443.7236401076197581 -2741.12672183083032 -857.52467401345950293 8042.3750359519090125 14517
19000000 311.59549196915759239 13002.368828975033466 4361.7506424362909456 -2683.2442023443777543 -952.916118809010527 7997.9109635896802502 14520
20000000 306.96997582674316618 12809.353626707590593 4356.568914555324227 -2645.2378640367314802 -910.9639316409982257 7912.7707102330541602 14520
21000000 310.93759186716545173 12974.915736747469055 4313.0702355254252325 -2671.4628784866408751 -919.29627928459274244 7903.8293932966589637 14514
22000000 306.44474331456103755 12787.436535413351521 4407.572809788171071 -2689.6498649475825005 -948.07094718861799265 8045.2936219243711093 14515
23000000 309.73427760854929147 12924.703406303226075 4365.7732167883477814 -2745.2309033475212345 -904.45334595131873812 8015.4574660871876404 14518
24000000 312.4343920170881006 13037.374752086772787 4244.7438328150428788 -2745.7844320573981349 -1036.7734610739355503 8027.3017259463758819 14519
25000000 309.09362828183742522 12897.97016063493902 4181.9792711881837022 -2753.924754087960082 -988.59452601455552667 7924.4985512906987424 14520
26000000 308.7536145875661191 12883.781946832874382 4251.572318086764426 -2771.7192760436137178 -1020.6336944188739153 8043.9252885492524001 14531
27000000 308.53143777773243528 12874.510872952934733 4271.9362934724831575 -2791.4620752446630831 -976.94190824885436086 8040.3402769660006015 14530
28000000 309.79716102874692751 12927.327428292344848 4272.9451736673718187 -2747.346917289245539 -1007.7274755545229254 8028.0195665111405106 14533
29000000 309.93408712282467832 12933.041129624345558 4374.1445190382964938 -2734.5043250046328467 -979.0397296957630715 8087.6885737386910478 14526
30000000 314.58570537180099791 13127.145529988289127 4374.7874362402653787 -2748.8450573407026241 -983.9579410087544602 8107.5904345897215535 14532
31000000 308.19491535500009149 12860.468344186121612 4266.5120813716748671 -2744.1638712815242798 -948.93247514558686362 7959.6084277987865789 14529
32000000 308.07608667543433967 12855.509818279953834 4095.543567166064804 -2788.8412585652004054 -1155.7721599311341834 8040.1569856624000749 14540
33000000 313.20321706528267214 13069.456560390244704 4194.5003190033612555 -2719.7291936925339542 -1096.0711714857100105 8010.3006841816049928 14530
34000000 306.75088923454904943 12800.211502541451409 4340.3991721153961407 -2690.5095450227163383 -938.35429897701521895 7969.2630161151282664 14527
35000000 309.35603494579595463 12908.919960346122025 4310.3651471554076124 -2691.3743023115425785 -962.79370452243801992 7964.5331539893877562 14530
36000000 309.16648630193554936 12901.010406318462628 4298.3296511501903296 -2787.5858729902074629 -1003.4056775747071697 8089.321201715105417 14528
37000000 309.03638410592890295 12895.581455061024826 4287.3548300816801202 -2793.1316584343967406 -1076.4640863385170633 8156.9505748545943788 14532
38000000 309.0354833324511219 12895.54386726116536 4172.2288527652299308 -2744.4277026175304854 -1081.3836054179726034 7998.0401608007323375 14529
39000000 307.46750478149255059 12830.114693987043211 4375.5897501458239276 -2682.8533909164971192 -1019.5326119333926727 8077.9757529957141742 14528
40000000 308.56364006391066823 12875.854621539858272 4214.0911854539563137 -2729.2272046203584068 -1017.6427172340729612 7960.9611073083869996 14532
41000000 309.04769928998439354 12896.053619133514076 4369.2356850963424222 -2682.0413857802827806 -1062.6632697393765739 8113.9403406160017767 14535
42000000 309.77213007266192335 12926.282927548440057 4280.9937228372218669 -2700.914634064686652 -1066.6712766630155329 8048.5796335649238245 14526
43000000 307.34900780468296944 12825.170009492861936 4323.4998662377038272 -2662.4464252794377899 -1051.5493614421529855 8037.4956529592946026 14525
44000000 309.10757028142387526 12898.551937411268227 4441.8946830393761047 -2644.3743800487477529 -919.90152943514874551 8006.1705925232727168 14520
45000000 309.61806501604752384 12919.854045419568138 4321.6895153910927547 -2654.1350255948027552 -1001.8586853282959055 7977.6832263141914154 14524
46000000 307.43591286122369866 12828.796414968450335 4348.8839499243786122 -2658.9621575114852021 -1019.004574664768711 8026.8506821006321843 14524
47000000 309.8249398357477844 12928.486592348190243 4394.0990546916482344 -2645.5245904550865816 -1001.7612334038358313 8041.3848785505706473 14528
48000000 311.22254100175797475 12986.806196786075816 4272.6452713812013826 -2622.8645479709334722 -1148.6115398645788446 8044.1213592167123352 14532
49000000 309.84224662327636679 12929.208776206720358 4383.2962919266028621 -2558.6621830265394237 -1041.1359471733658211 7983.0944221265081069 14526
