# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 310.42615227349324414 12953.574201320745487 4173.1303445086541615 -2757.7304991685705318 -988.82925757248506216 7919.690101249709187 14531
2000000 312.90279795073286095 13056.920563460489575 4298.9647986375020992 -2731.7166805014876445 -970.55778575319686752 8001.2392648921859291 14535
3000000 313.73399943152639935 13091.605237992102047 4122.2455034560871354 -2750.1238740928229163 -1112.069642470472445 7984.4390200193829514 14536
4000000 315.04254089826520158 13146.208527247101301 4129.0925823702054913 -2713.0727722029469078 -1115.2521923858723767 7957.4175469590254579 14532
5000000 309.93961517260942173 12933.271806075254062 4445.6943367399599083 -2703.5262797804134607 -921.01483234879742668 8070.2354488691707957 14527
6000000 310.92135720601390858 12974.238290964247426 4147.6109659522671791 -2784.2994597293445622 -1009.5716154080589604 7941.4820410896709291 14529
7000000 311.22068365644099686 12986.728692812250301 4236.2212672257364829 -2805.4825512464067288 -994.62431250070437727 8036.3281309728481574 14530
8000000 309.82149809943064156 12928.342974336501356 4147.0396825220941537 -2748.1468863264599349 -1021.7978354107364112 7916.9844042592903861 14536
9000000 311.42906747217591601 12995.424207670477699 4216.0889247515615352 -2770.35785905820876 -932.02698326739300683 7918.4737670771628473 14527
10000000 303.30174478842434382 12656.284361781137704 4163.0938593931377909 -2831.6139000364860294 -1001.0811943318998374 7995.7889537615228619 14532
11000000 309.29258231952485403 12906.272186321119079 4084.4368556152940073 -2791.674237067645663 -1129.0960247129764866 8005.2071173959166117 14536
12000000 307.74074587634248701 12841.516596729665252 4302.2825391146525362 -2786.1800687090026258 -1038.9310223617198972 8127.393630185375514 14535
13000000 308.88579136868708019 12889.297467124584728 4076.38271402747705 -2821.9134909605363646 -1054.2759978331430375 7952.5722028211566794 14536
14000000 313.34211614174381566 13075.252591041196865 4160.0928910327829726 -2781.2285457506709463 -1016.9180721649046291 7958.239508948358889 14534
15000000 311.07052517676623893 12980.462825731854537 4098.4452264996034501 -2824.0384940854437446 -1010.669470910895825 7933.1531914959441565 14529
16000000 305.19140320840961067 12735.136708399357303 4291.1060621554379395 -2744.0565096974096377 -943.59993686706718563 7978.7625087199148766 14531
17000000 309.69201007871441789 12922.93965160661719 4345.3452663899906838 -2696.5034581332729431 -910.89703523401192342 7952.745759757275664 14532
18000000 310.03521295298435234 12937.260944659417873 4196.8744704740329325 -2749.6094838618537324 -1025.8002425391430279 7972.2841968750290107 14529
19000000 312.46710327390701423 13038.739739183765778 4410.8026540364799075 -2656.992427509972913 -1009.140475351486316 8076.9355568979390227 14535
20000000 308.27962712833647174 12864.003227550816518 4390.6035092327474558 -2643.9954287165132882 -961.70873651890644851 7996.3076744681675336 14523
21000000 309.10283925790611192 12898.354519559270557 4413.4002976910614962 -2621.6820125401072801 -931.7028414216335932 7966.7851516528007778 14527
22000000 309.00267170559112628 12894.174691886975779 4210.0645587758190231 -2666.0601350537399412 -1078.9399180530467675 7955.0646118826061866 14531
23000000 311.16060100027925728 12984.221542112789393 4430.1288015474374333 -2606.8051154198046788 -924.13935299062109152 7961.0732699578638858 14530
