# Fix print output for fix saveBond
1000000 768 768
2000000 1522 1516
3000000 2255 2253
4000000 2996 2997
5000000 3724 3719
6000000 4449 4445
7000000 5199 5198
8000000 5938 5942
9000000 6714 6721
10000000 7485 7493
11000000 8253 8261
12000000 9011 9008
13000000 9746 9743
14000000 10512 10507
15000000 11283 11275
16000000 12084 12086
17000000 12855 12858
18000000 13581 13592
19000000 14357 14365
20000000 15116 15124
21000000 15885 15899
22000000 16589 16602
23000000 17379 17389
24000000 18150 18159
25000000 18882 18890
26000000 19642 19639
27000000 20419 20417
28000000 21141 21136
29000000 21891 21893
30000000 22641 22637
31000000 23428 23427
32000000 24194 24182
33000000 24958 24956
34000000 25719 25720
35000000 26497 26495
36000000 27257 27257
37000000 28048 28044
38000000 28775 28774
39000000 29543 29543
40000000 30360 30356
41000000 31137 31130
42000000 31928 31930
43000000 32682 32685
44000000 33428 33436
45000000 34229 34233
46000000 35011 35015
47000000 35776 35776
48000000 36510 36506
49000000 37243 37245
50000000 37973 37983
51000000 38704 38715
52000000 39460 39474
53000000 40241 40245
54000000 41025 41025
55000000 41768 41770
56000000 42527 42532
57000000 43274 43284
58000000 44021 44024
59000000 44782 44791
60000000 45514 45526
61000000 46284 46291
62000000 47031 47037
63000000 47802 47807
64000000 48554 48561
65000000 49323 49322
66000000 50138 50148
67000000 50912 50912
68000000 51640 51641
69000000 52425 52426
70000000 53154 53150
71000000 53904 53902
72000000 54660 54656
73000000 55391 55392
74000000 56162 56156
75000000 56979 56977
76000000 57747 57750
77000000 58482 58483
78000000 59204 59210
79000000 59932 59939
80000000 60691 60696
81000000 61447 61454
82000000 62225 62229
83000000 62924 62926
84000000 63660 63660
85000000 64420 64419
86000000 65155 65164
87000000 65907 65907
88000000 66661 66658
89000000 67422 67417
90000000 68186 68182
91000000 68979 68971
92000000 69745 69731
93000000 70503 70501
94000000 71290 71286
95000000 72062 72057
96000000 72766 72761
97000000 73514 73515
98000000 74284 74288
99000000 75030 75040
100000000 75787 75794
101000000 76514 76518
102000000 77271 77267
103000000 77991 77993
104000000 78768 78771
105000000 79543 79551
106000000 80264 80267
107000000 81043 81051
108000000 81797 81806
109000000 82571 82570
110000000 83292 83294
111000000 84045 84041
112000000 84750 84747
113000000 85467 85475
114000000 86171 86172
115000000 86969 86979
116000000 87705 87713
117000000 88438 88445
118000000 89163 89165
119000000 89923 89923
120000000 90661 90665
121000000 91401 91403
122000000 92125 92129
123000000 92869 92869
124000000 93638 93652
125000000 94352 94356
126000000 95095 95103
127000000 95814 95814
128000000 96557 96557
129000000 97294 97299
130000000 97975 97982
131000000 98721 98731
132000000 99439 99447
133000000 100184 100190
134000000 100987 100989
135000000 101724 101731
136000000 102468 102468
137000000 103247 103246
138000000 104018 104019
139000000 104772 104771
140000000 105511 105506
141000000 106294 106284
142000000 107073 107059
143000000 107832 107821
144000000 108619 108610
145000000 109357 109349
146000000 110115 110112
147000000 110873 110871
148000000 111640 111640
149000000 112354 112357
150000000 113113 113125
151000000 113849 113858
152000000 114625 114629
153000000 115350 115364
154000000 116095 116098
155000000 116841 116842
156000000 117593 117603
157000000 118335 118344
158000000 119079 119083
159000000 119840 119843
160000000 120611 120614
161000000 121348 121346
162000000 122111 122111
163000000 122910 122910
164000000 123712 123714
165000000 124507 124506
166000000 125264 125261
167000000 126017 126020
168000000 126786 126786
169000000 127532 127533
170000000 128293 128284
171000000 129019 129014
172000000 129741 129744
173000000 130506 130497
174000000 131268 131257
175000000 131993 131986
176000000 132733 132729
177000000 133476 133479
178000000 134204 134208
179000000 134914 134926
180000000 135656 135668
181000000 136462 136474
182000000 137228 137244
183000000 137997 138005
184000000 138774 138778
185000000 139517 139523
186000000 140246 140252
187000000 141042 141046
188000000 141771 141776
189000000 142527 142522
190000000 143302 143299
191000000 144074 144073
192000000 144786 144785
193000000 145508 145509
194000000 146246 146244
195000000 146999 147002
196000000 147762 147758
197000000 148507 148498
198000000 149280 149275
199000000 150090 150079
200000000 150856 150845
201000000 151601 151589
202000000 152373 152361
203000000 153170 153164
204000000 153952 153943
205000000 154758 154752
206000000 155495 155487
207000000 156210 156207
208000000 156958 156954
209000000 157708 157702
210000000 158519 158515
211000000 159248 159251
212000000 159999 159998
213000000 160774 160779
214000000 161498 161504
215000000 162276 162281
216000000 163036 163040
217000000 163788 163794
218000000 164555 164561
219000000 165301 165308
220000000 165993 165998
221000000 166744 166748
222000000 167518 167526
223000000 168272 168283
224000000 169013 169015
225000000 169785 169793
226000000 170509 170516
227000000 171236 171243
228000000 171999 172008
229000000 172744 172752
230000000 173481 173485
231000000 174193 174205
232000000 174953 174961
233000000 175720 175731
234000000 176492 176500
235000000 177237 177253
236000000 178006 178016
237000000 178802 178810
238000000 179570 179579
239000000 180304 180309
240000000 181087 181088
241000000 181878 181885
242000000 182615 182626
243000000 183355 183367
244000000 184125 184133
245000000 184868 184879
246000000 185640 185652
247000000 186351 186362
248000000 187140 187144
249000000 187915 187918
250000000 188677 188677
251000000 189461 189461
252000000 190243 190247
253000000 190978 190983
254000000 191722 191734
255000000 192447 192455
256000000 193218 193220
257000000 194003 194008
258000000 194778 194781
259000000 195516 195517
260000000 196284 196278
261000000 197064 197061
262000000 197795 197786
263000000 198537 198534
264000000 199285 199281
265000000 200015 200014
266000000 200814 200808
267000000 201608 201602
268000000 202359 202357
269000000 203155 203152
270000000 203926 203923
271000000 204702 204698
272000000 205481 205485
273000000 206237 206242
274000000 206985 206985
275000000 207697 207695
276000000 208424 208418
277000000 209169 209166
278000000 209902 209906
279000000 210622 210626
280000000 211333 211342
281000000 212055 212062
282000000 212768 212783
283000000 213553 213565
284000000 214345 214354
285000000 215129 215132
286000000 215898 215905
287000000 216650 216657
288000000 217437 217452
289000000 218156 218168
290000000 218909 218926
291000000 219666 219677
292000000 220408 220419
293000000 221167 221171
294000000 221941 221947
295000000 222663 222663
296000000 223405 223410
297000000 224197 224195
298000000 224987 224996
299000000 225692 225698
300000000 226480 226489
301000000 227189 227196
302000000 227887 227890
303000000 228624 228625
304000000 229407 229405
305000000 230163 230167
306000000 230912 230910
307000000 231663 231663
308000000 232388 232389
309000000 233168 233176
310000000 233917 233915
311000000 234663 234662
312000000 235392 235395
313000000 236140 236140
314000000 236903 236901
315000000 237723 237713
316000000 238526 238519
317000000 239297 239288
318000000 240022 240012
319000000 240780 240771
320000000 241577 241564
321000000 242283 242271
322000000 243012 243008
323000000 243799 243793
324000000 244525 244528
325000000 245289 245289
326000000 246050 246041
327000000 246767 246759
328000000 247522 247514
329000000 248220 248209
330000000 248988 248979
331000000 249709 249703
332000000 250465 250459
333000000 251233 251225
334000000 252004 251995
335000000 252783 252770
336000000 253509 253503
337000000 254324 254312
338000000 255118 255111
339000000 255882 255877
340000000 256660 256655
341000000 257408 257404
342000000 258181 258177
343000000 258899 258902
344000000 259671 259671
345000000 260413 260413
346000000 261160 261160
347000000 261936 261934
348000000 262732 262733
349000000 263474 263469
350000000 264294 264286
351000000 265073 265079
352000000 265886 265886
353000000 266655 266653
354000000 267447 267444
355000000 268214 268209
356000000 268986 268990
357000000 269741 269731
358000000 270548 270555
359000000 271354 271351
360000000 272116 272119
361000000 272898 272905
362000000 273678 273679
363000000 274447 274442
364000000 275207 275207
365000000 275903 275904
366000000 276670 276671
367000000 277358 277363
368000000 278159 278158
369000000 278921 278927
370000000 279667 279668
371000000 280410 280411
372000000 281186 281194
373000000 281963 281973
374000000 282724 282736
375000000 283456 283465
376000000 284260 284271
