# Dist_from_COM	Sticker_Saturation
9.9605e+01 1.0000e+00
8.0028e+01 1.0000e+00
8.8254e+01 8.0000e-01
1.1932e+02 1.0000e+00
1.3246e+02 1.0000e+00
1.0965e+02 1.0000e+00
1.1091e+02 1.0000e+00
1.1409e+02 1.0000e+00
4.5270e+01 1.0000e+00
9.1468e+01 1.0000e+00
6.1899e+01 1.0000e+00
8.9437e+01 1.0000e+00
1.1088e+02 1.0000e+00
7.5502e+01 1.0000e+00
1.0036e+02 1.0000e+00
9.3704e+01 1.0000e+00
9.7860e+01 1.0000e+00
1.0447e+02 1.0000e+00
1.3262e+02 1.0000e+00
1.1173e+02 1.0000e+00
9.8403e+01 1.0000e+00
1.1365e+02 1.0000e+00
1.1558e+02 1.0000e+00
1.0831e+02 1.0000e+00
1.0122e+02 1.0000e+00
1.2489e+02 1.0000e+00
8.8579e+01 1.0000e+00
1.0548e+02 1.0000e+00
1.0124e+02 1.0000e+00
7.4164e+01 1.0000e+00
1.1390e+02 1.0000e+00
9.8122e+01 1.0000e+00
8.3025e+01 1.0000e+00
6.5224e+01 1.0000e+00
9.6836e+01 1.0000e+00
7.6573e+01 1.0000e+00
9.8565e+01 1.0000e+00
8.3174e+01 6.0000e-01
5.8242e+01 1.0000e+00
1.0444e+02 1.0000e+00
1.0131e+02 1.0000e+00
9.7078e+01 1.0000e+00
5.5350e+01 1.0000e+00
9.9387e+01 1.0000e+00
9.6450e+01 1.0000e+00
5.5303e+01 1.0000e+00
1.0237e+02 1.0000e+00
1.2247e+02 1.0000e+00
1.2775e+02 1.0000e+00
1.0770e+02 1.0000e+00
1.1678e+02 1.0000e+00
1.2132e+02 1.0000e+00
1.1384e+02 1.0000e+00
8.5124e+01 1.0000e+00
1.0826e+02 1.0000e+00
1.3223e+02 1.0000e+00
1.0465e+02 1.0000e+00
8.5995e+01 1.0000e+00
8.7026e+01 6.0000e-01
1.0971e+02 1.0000e+00
1.0804e+02 1.0000e+00
7.6142e+01 1.0000e+00
1.1487e+02 1.0000e+00
1.3647e+02 1.0000e+00
9.7019e+01 1.0000e+00
1.0197e+02 1.0000e+00
1.0640e+02 1.0000e+00
8.8969e+01 1.0000e+00
1.1621e+02 8.0000e-01
7.0968e+01 1.0000e+00
1.4778e+02 8.0000e-01
1.0934e+02 1.0000e+00
1.1153e+02 6.0000e-01
9.3629e+01 1.0000e+00
8.9422e+01 1.0000e+00
1.1716e+02 1.0000e+00
1.2758e+02 1.0000e+00
1.2260e+02 1.0000e+00
1.0442e+02 1.0000e+00
9.8593e+01 1.0000e+00
1.2575e+02 1.0000e+00
1.2106e+02 1.0000e+00
7.8376e+01 1.0000e+00
1.0106e+02 1.0000e+00
1.1332e+02 1.0000e+00
1.1185e+02 1.0000e+00
1.0208e+02 1.0000e+00
9.1125e+01 1.0000e+00
8.4887e+01 1.0000e+00
1.0894e+02 1.0000e+00
7.8801e+01 1.0000e+00
7.7312e+01 8.0000e-01
9.3533e+01 1.0000e+00
1.1590e+02 1.0000e+00
9.9930e+01 1.0000e+00
1.0088e+02 1.0000e+00
8.7694e+01 1.0000e+00
6.4289e+01 8.0000e-01
1.1160e+02 1.0000e+00
1.0335e+02 1.0000e+00
1.2021e+02 1.0000e+00
6.9656e+01 1.0000e+00
7.4391e+01 1.0000e+00
4.3338e+01 1.0000e+00
9.7749e+01 1.0000e+00
5.9415e+01 1.0000e+00
1.0813e+01 1.0000e+00
9.8023e+01 1.0000e+00
6.7921e+01 1.0000e+00
6.7203e+01 1.0000e+00
3.2084e+01 1.0000e+00
1.2200e+02 1.0000e+00
1.2159e+02 1.0000e+00
1.1802e+02 1.0000e+00
1.0016e+02 1.0000e+00
1.2659e+02 1.0000e+00
7.4571e+01 1.0000e+00
9.3278e+01 8.0000e-01
3.8521e+01 1.0000e+00
1.2093e+02 1.0000e+00
1.0749e+02 1.0000e+00
6.7561e+01 1.0000e+00
7.6310e+01 1.0000e+00
8.5369e+01 1.0000e+00
4.4943e+01 1.0000e+00
9.2895e+01 1.0000e+00
8.7866e+01 1.0000e+00
9.6629e+01 1.0000e+00
1.2377e+02 1.0000e+00
4.5540e+01 8.0000e-01
1.1927e+02 1.0000e+00
5.8261e+01 1.0000e+00
8.8044e+01 1.0000e+00
6.1972e+01 1.0000e+00
1.4006e+02 1.0000e+00
1.2043e+02 1.0000e+00
1.3954e+02 1.0000e+00
1.1250e+02 1.0000e+00
1.2662e+02 1.0000e+00
1.4393e+02 1.0000e+00
1.2360e+02 1.0000e+00
5.8708e+01 1.0000e+00
1.1259e+02 1.0000e+00
1.1173e+02 8.0000e-01
1.1957e+02 1.0000e+00
1.4143e+02 8.0000e-01
9.1167e+01 1.0000e+00
1.1557e+02 8.0000e-01
1.0706e+02 1.0000e+00
1.1178e+02 8.0000e-01
1.1115e+02 1.0000e+00
9.4556e+01 1.0000e+00
6.4524e+01 8.0000e-01
1.1629e+02 1.0000e+00
1.1617e+02 1.0000e+00
1.0570e+02 1.0000e+00
5.1479e+01 1.0000e+00
1.0291e+02 1.0000e+00
1.1274e+02 1.0000e+00
8.7744e+01 1.0000e+00
6.0341e+01 1.0000e+00
8.2874e+01 1.0000e+00
7.6091e+01 1.0000e+00
7.5501e+01 1.0000e+00
4.7732e+01 1.0000e+00
6.5262e+01 1.0000e+00
4.7757e+01 1.0000e+00
6.6482e+01 1.0000e+00
1.3159e+02 1.0000e+00
1.2439e+02 1.0000e+00
1.0776e+02 1.0000e+00
1.1148e+02 1.0000e+00
1.0848e+02 1.0000e+00
1.0945e+02 1.0000e+00
1.1138e+02 1.0000e+00
1.1076e+02 1.0000e+00
1.0942e+02 1.0000e+00
6.4335e+01 1.0000e+00
9.3815e+01 1.0000e+00
5.0398e+01 1.0000e+00
8.9649e+01 1.0000e+00
7.4828e+01 1.0000e+00
6.2373e+01 1.0000e+00
9.3000e+01 1.0000e+00
1.0357e+02 1.0000e+00
1.0374e+02 1.0000e+00
6.0504e+01 1.0000e+00
1.1554e+02 1.0000e+00
9.2035e+01 1.0000e+00
8.6420e+01 1.0000e+00
1.0022e+02 1.0000e+00
1.0364e+02 6.0000e-01
9.0375e+01 1.0000e+00
9.3993e+01 1.0000e+00
1.0067e+02 1.0000e+00
1.0971e+02 1.0000e+00
1.0928e+02 1.0000e+00
4.7593e+01 1.0000e+00
7.4110e+01 1.0000e+00
1.2709e+02 1.0000e+00
8.5176e+01 6.0000e-01
1.1829e+02 1.0000e+00
1.0405e+02 1.0000e+00
8.1356e+01 1.0000e+00
1.0099e+02 1.0000e+00
1.0850e+02 1.0000e+00
9.9940e+01 1.0000e+00
8.0392e+01 1.0000e+00
1.0626e+02 1.0000e+00
1.1300e+02 1.0000e+00
6.2032e+01 1.0000e+00
1.1600e+02 1.0000e+00
9.9039e+01 1.0000e+00
9.9358e+01 1.0000e+00
7.5740e+01 1.0000e+00
6.1544e+01 1.0000e+00
6.3838e+01 1.0000e+00
7.6953e+01 1.0000e+00
1.0477e+02 1.0000e+00
1.0962e+02 8.0000e-01
7.5333e+01 1.0000e+00
6.6367e+01 1.0000e+00
1.1262e+02 1.0000e+00
1.3717e+02 1.0000e+00
7.7833e+01 1.0000e+00
9.8692e+01 1.0000e+00
1.0005e+02 1.0000e+00
6.7248e+01 1.0000e+00
8.7250e+01 1.0000e+00
1.0532e+02 8.0000e-01
1.3509e+02 1.0000e+00
9.8870e+01 1.0000e+00
1.3396e+02 8.0000e-01
1.1834e+02 1.0000e+00
7.8559e+01 1.0000e+00
1.0968e+02 1.0000e+00
1.5521e+02 8.0000e-01
1.3822e+02 1.0000e+00
1.6114e+02 8.0000e-01
1.4763e+02 1.0000e+00
1.3860e+02 8.0000e-01
1.3054e+02 1.0000e+00
1.3605e+02 1.0000e+00
1.4037e+02 1.0000e+00
9.7002e+01 1.0000e+00
9.9412e+01 1.0000e+00
6.4734e+01 1.0000e+00
1.0083e+02 1.0000e+00
1.0351e+02 1.0000e+00
1.0531e+02 8.0000e-01
9.6306e+01 1.0000e+00
1.4883e+02 1.0000e+00
1.2922e+02 1.0000e+00
1.0786e+02 1.0000e+00
6.5404e+01 1.0000e+00
1.0199e+02 1.0000e+00
8.1546e+01 1.0000e+00
1.0695e+02 1.0000e+00
1.3359e+02 1.0000e+00
1.0927e+02 1.0000e+00
1.2576e+02 1.0000e+00
1.1987e+02 1.0000e+00
1.1759e+02 1.0000e+00
1.0210e+02 1.0000e+00
9.6746e+01 1.0000e+00
8.3286e+01 1.0000e+00
1.1030e+02 1.0000e+00
7.2371e+01 1.0000e+00
1.0576e+02 1.0000e+00
9.6347e+01 1.0000e+00
1.0719e+02 1.0000e+00
1.1080e+02 1.0000e+00
1.0759e+02 1.0000e+00
1.1135e+02 6.0000e-01
1.3258e+02 1.0000e+00
1.2498e+02 1.0000e+00
1.1593e+02 1.0000e+00
1.1277e+02 1.0000e+00
7.9108e+01 1.0000e+00
1.0991e+02 1.0000e+00
1.1864e+02 1.0000e+00
1.2215e+02 1.0000e+00
1.0381e+02 1.0000e+00
1.0192e+02 1.0000e+00
1.0822e+02 1.0000e+00
9.8386e+01 1.0000e+00
1.0325e+02 1.0000e+00
7.4278e+01 1.0000e+00
9.0520e+01 1.0000e+00
8.0501e+01 1.0000e+00
9.6433e+01 1.0000e+00
1.0444e+02 1.0000e+00
1.0843e+02 1.0000e+00
1.2090e+02 1.0000e+00
8.1568e+01 8.0000e-01
1.0765e+02 1.0000e+00
4.9855e+01 1.0000e+00
2.1837e+01 1.0000e+00
1.1709e+02 1.0000e+00
1.0278e+02 1.0000e+00
9.1718e+01 1.0000e+00
9.4621e+01 1.0000e+00
9.6140e+01 1.0000e+00
9.2186e+01 1.0000e+00
1.0640e+02 1.0000e+00
1.0475e+02 1.0000e+00
8.0692e+01 1.0000e+00
3.5626e+01 1.0000e+00
6.8317e+01 8.0000e-01
1.1742e+02 1.0000e+00
1.1051e+02 1.0000e+00
7.1495e+01 1.0000e+00
5.5302e+01 1.0000e+00
8.5985e+01 8.0000e-01
7.9656e+01 1.0000e+00
9.6710e+01 1.0000e+00
1.1636e+02 1.0000e+00
1.1963e+02 1.0000e+00
1.2675e+02 1.0000e+00
1.1920e+02 1.0000e+00
1.1742e+02 1.0000e+00
8.9168e+01 1.0000e+00
9.1249e+01 1.0000e+00
1.3681e+02 1.0000e+00
1.3034e+02 1.0000e+00
5.5012e+01 1.0000e+00
7.3396e+01 1.0000e+00
6.8406e+01 1.0000e+00
1.2973e+02 1.0000e+00
4.5399e+01 8.0000e-01
6.7064e+01 1.0000e+00
1.0310e+02 1.0000e+00
6.7431e+01 1.0000e+00
5.9186e+01 1.0000e+00
6.2785e+01 1.0000e+00
6.3673e+01 1.0000e+00
7.3500e+01 1.0000e+00
5.7396e+01 1.0000e+00
1.1227e+02 8.0000e-01
7.5421e+01 1.0000e+00
5.5806e+01 1.0000e+00
1.0296e+02 1.0000e+00
7.0424e+01 1.0000e+00
6.4421e+01 1.0000e+00
4.0927e+01 1.0000e+00
7.2543e+01 1.0000e+00
6.4512e+01 1.0000e+00
6.7053e+01 1.0000e+00
1.0269e+02 1.0000e+00
9.8668e+01 1.0000e+00
9.2660e+01 1.0000e+00
9.6612e+01 1.0000e+00
1.3227e+02 1.0000e+00
1.2005e+02 1.0000e+00
1.2479e+02 1.0000e+00
7.3560e+01 1.0000e+00
9.5758e+01 1.0000e+00
9.5634e+01 1.0000e+00
7.1034e+01 1.0000e+00
1.0495e+02 1.0000e+00
7.7874e+01 1.0000e+00
1.4149e+02 1.0000e+00
1.2709e+02 8.0000e-01
1.3986e+02 1.0000e+00
8.2425e+01 1.0000e+00
1.0223e+02 1.0000e+00
1.2344e+02 1.0000e+00
1.0860e+02 1.0000e+00
1.6565e+02 8.0000e-01
1.4473e+02 1.0000e+00
1.3823e+02 8.0000e-01
1.2798e+02 1.0000e+00
1.1852e+02 8.0000e-01
1.2765e+02 1.0000e+00
1.4084e+02 1.0000e+00
1.5163e+02 8.0000e-01
1.3494e+02 1.0000e+00
9.7732e+01 1.0000e+00
1.2743e+02 1.0000e+00
1.4169e+02 1.0000e+00
9.6728e+01 1.0000e+00
1.3935e+02 1.0000e+00
1.3400e+02 1.0000e+00
1.3032e+02 1.0000e+00
1.1181e+02 1.0000e+00
9.0701e+01 8.0000e-01
1.1738e+02 1.0000e+00
1.0631e+02 1.0000e+00
5.1234e+01 1.0000e+00
7.1521e+01 1.0000e+00
9.1304e+01 1.0000e+00
9.4670e+01 1.0000e+00
1.1440e+02 8.0000e-01
1.0516e+02 8.0000e-01
1.1335e+02 1.0000e+00
1.0382e+02 1.0000e+00
1.2026e+02 8.0000e-01
1.1599e+02 1.0000e+00
1.0480e+02 1.0000e+00
1.2745e+02 8.0000e-01
1.1114e+02 1.0000e+00
8.4740e+01 1.0000e+00
7.5361e+01 1.0000e+00
5.8434e+01 1.0000e+00
9.2322e+01 1.0000e+00
7.7194e+01 1.0000e+00
1.1007e+02 1.0000e+00
8.0965e+01 1.0000e+00
4.4478e+01 1.0000e+00
8.3510e+01 6.0000e-01
7.5079e+01 1.0000e+00
1.0862e+02 1.0000e+00
9.1850e+01 1.0000e+00
1.1125e+02 1.0000e+00
1.0882e+02 1.0000e+00
6.3699e+01 1.0000e+00
1.0117e+02 1.0000e+00
5.3300e+01 1.0000e+00
1.0670e+02 1.0000e+00
7.8563e+01 1.0000e+00
1.0372e+02 1.0000e+00
1.0588e+02 1.0000e+00
1.0597e+02 1.0000e+00
1.0816e+02 1.0000e+00
1.2873e+02 1.0000e+00
1.1687e+02 1.0000e+00
1.0408e+02 1.0000e+00
9.5741e+01 1.0000e+00
1.1663e+02 1.0000e+00
1.2551e+02 1.0000e+00
6.7963e+01 1.0000e+00
7.1610e+01 1.0000e+00
1.0080e+02 1.0000e+00
8.8471e+01 1.0000e+00
7.4070e+01 1.0000e+00
1.0398e+02 1.0000e+00
6.1494e+01 1.0000e+00
9.9299e+01 1.0000e+00
9.1532e+01 1.0000e+00
8.9209e+01 1.0000e+00
1.0904e+02 1.0000e+00
1.2966e+02 1.0000e+00
8.8319e+01 1.0000e+00
1.0335e+02 6.0000e-01
9.1937e+01 1.0000e+00
7.4431e+01 1.0000e+00
9.5995e+01 1.0000e+00
1.0080e+02 1.0000e+00
1.0374e+02 1.0000e+00
1.0532e+02 1.0000e+00
1.0620e+02 1.0000e+00
1.1908e+02 1.0000e+00
1.3380e+02 1.0000e+00
1.2325e+02 1.0000e+00
1.1413e+02 1.0000e+00
5.6274e+01 1.0000e+00
9.6788e+01 1.0000e+00
1.3899e+02 1.0000e+00
7.8872e+01 1.0000e+00
1.1245e+02 1.0000e+00
8.2877e+01 1.0000e+00
1.0088e+02 1.0000e+00
5.1317e+01 1.0000e+00
1.0528e+02 1.0000e+00
1.0137e+02 1.0000e+00
1.0868e+02 1.0000e+00
1.0632e+02 1.0000e+00
9.1252e+01 1.0000e+00
8.4307e+01 8.0000e-01
7.9908e+01 1.0000e+00
1.1782e+02 1.0000e+00
1.1232e+02 6.0000e-01
1.0023e+02 1.0000e+00
1.0450e+02 1.0000e+00
1.2850e+02 1.0000e+00
1.3090e+02 1.0000e+00
1.3218e+02 1.0000e+00
1.1783e+02 1.0000e+00
1.1245e+02 1.0000e+00
1.2740e+02 1.0000e+00
8.4738e+01 1.0000e+00
1.2445e+02 1.0000e+00
1.1784e+02 1.0000e+00
1.1857e+02 1.0000e+00
1.1286e+02 1.0000e+00
1.1079e+02 1.0000e+00
7.0643e+01 1.0000e+00
8.3986e+01 1.0000e+00
1.0905e+02 1.0000e+00
8.1914e+01 1.0000e+00
1.0504e+02 1.0000e+00
1.3207e+02 1.0000e+00
8.8765e+01 1.0000e+00
6.7939e+01 1.0000e+00
8.5135e+01 1.0000e+00
1.0117e+02 1.0000e+00
9.7804e+01 1.0000e+00
9.1635e+01 1.0000e+00
9.0340e+01 1.0000e+00
1.2254e+02 1.0000e+00
1.2854e+02 1.0000e+00
8.7451e+01 8.0000e-01
5.5949e+01 1.0000e+00
9.4141e+01 1.0000e+00
9.4566e+01 1.0000e+00
6.8661e+01 1.0000e+00
7.2593e+01 1.0000e+00
8.9578e+01 1.0000e+00
4.8707e+01 1.0000e+00
1.1769e+02 1.0000e+00
6.4253e+01 1.0000e+00
8.8501e+01 1.0000e+00
7.8963e+01 8.0000e-01
5.2664e+01 1.0000e+00
9.0436e+01 1.0000e+00
3.1260e+01 1.0000e+00
1.0027e+02 8.0000e-01
8.6059e+01 1.0000e+00
8.0952e+01 1.0000e+00
9.7634e+01 1.0000e+00
9.1138e+01 1.0000e+00
6.1677e+01 1.0000e+00
8.4467e+01 1.0000e+00
1.0198e+02 1.0000e+00
5.1530e+01 8.0000e-01
1.2301e+02 1.0000e+00
2.8313e+01 1.0000e+00
1.3969e+02 1.0000e+00
8.8430e+01 1.0000e+00
1.3849e+02 1.0000e+00
6.2918e+01 1.0000e+00
8.8563e+01 1.0000e+00
6.1703e+01 1.0000e+00
6.2618e+01 1.0000e+00
5.8335e+01 1.0000e+00
4.8411e+01 8.0000e-01
1.2631e+02 1.0000e+00
1.2415e+02 1.0000e+00
1.2388e+02 1.0000e+00
9.9544e+01 1.0000e+00
1.1425e+02 1.0000e+00
1.0016e+02 1.0000e+00
1.2437e+02 1.0000e+00
1.2225e+02 1.0000e+00
1.2400e+02 1.0000e+00
1.3939e+02 1.0000e+00
5.4046e+01 1.0000e+00
1.3712e+02 1.0000e+00
1.1093e+02 1.0000e+00
1.1987e+02 1.0000e+00
9.4810e+01 1.0000e+00
1.0549e+02 8.0000e-01
1.0316e+02 8.0000e-01
1.1292e+02 8.0000e-01
1.1727e+02 1.0000e+00
7.7429e+01 1.0000e+00
4.2238e+01 1.0000e+00
1.0153e+02 1.0000e+00
9.0938e+01 1.0000e+00
9.6923e+01 1.0000e+00
1.0961e+02 1.0000e+00
1.1644e+02 1.0000e+00
1.1660e+02 1.0000e+00
6.7038e+01 1.0000e+00
1.3059e+02 8.0000e-01
9.0804e+01 1.0000e+00
8.5049e+01 1.0000e+00
6.6634e+01 1.0000e+00
8.8451e+01 1.0000e+00
9.6200e+01 1.0000e+00
4.5311e+01 1.0000e+00
1.0169e+02 1.0000e+00
9.3715e+01 1.0000e+00
9.8632e+01 1.0000e+00
9.9155e+01 1.0000e+00
8.8045e+01 1.0000e+00
8.3037e+01 1.0000e+00
1.2853e+02 1.0000e+00
9.6142e+01 1.0000e+00
1.1481e+02 1.0000e+00
9.4037e+01 1.0000e+00
6.7250e+01 1.0000e+00
1.1754e+02 1.0000e+00
1.2199e+02 1.0000e+00
1.1313e+02 8.0000e-01
1.3458e+02 1.0000e+00
1.0679e+02 1.0000e+00
1.0046e+02 1.0000e+00
1.4724e+02 8.0000e-01
1.4551e+02 1.0000e+00
1.3721e+02 8.0000e-01
1.2216e+02 1.0000e+00
1.5246e+02 8.0000e-01
4.2885e+01 1.0000e+00
5.6332e+01 1.0000e+00
7.2079e+01 1.0000e+00
1.0333e+02 8.0000e-01
7.5987e+01 1.0000e+00
6.9140e+01 1.0000e+00
1.0115e+02 1.0000e+00
9.9849e+01 1.0000e+00
9.3774e+01 1.0000e+00
9.0227e+01 1.0000e+00
7.2006e+01 1.0000e+00
1.1411e+02 1.0000e+00
1.0072e+02 1.0000e+00
1.2249e+02 1.0000e+00
1.2264e+02 1.0000e+00
6.9552e+01 1.0000e+00
5.0417e+01 1.0000e+00
1.1111e+02 1.0000e+00
1.1482e+02 1.0000e+00
1.0851e+02 1.0000e+00
8.0499e+01 1.0000e+00
5.7555e+01 1.0000e+00
9.4165e+01 1.0000e+00
9.8964e+01 1.0000e+00
1.0149e+02 8.0000e-01
1.1042e+02 1.0000e+00
1.0560e+02 1.0000e+00
7.5836e+01 1.0000e+00
1.1569e+02 1.0000e+00
1.1183e+02 1.0000e+00
1.0582e+02 1.0000e+00
1.2465e+02 1.0000e+00
1.0153e+02 1.0000e+00
1.0331e+02 1.0000e+00
1.0455e+02 1.0000e+00
1.1189e+02 1.0000e+00
1.1888e+02 1.0000e+00
7.2660e+01 1.0000e+00
7.4360e+01 1.0000e+00
1.0179e+02 1.0000e+00
7.5330e+01 1.0000e+00
9.1333e+01 1.0000e+00
4.8347e+01 1.0000e+00
1.0282e+02 8.0000e-01
1.0668e+02 1.0000e+00
1.1688e+02 1.0000e+00
9.5008e+01 1.0000e+00
9.4660e+01 6.0000e-01
9.2686e+01 1.0000e+00
8.4733e+01 1.0000e+00
5.5744e+01 1.0000e+00
9.1062e+01 1.0000e+00
1.0509e+02 1.0000e+00
1.1219e+02 1.0000e+00
4.2365e+01 1.0000e+00
1.0524e+02 1.0000e+00
9.9227e+01 1.0000e+00
1.1477e+02 1.0000e+00
1.1721e+02 1.0000e+00
1.1026e+02 1.0000e+00
1.1067e+02 1.0000e+00
8.3999e+01 6.0000e-01
1.2809e+02 1.0000e+00
7.1171e+01 1.0000e+00
6.5201e+01 1.0000e+00
9.5495e+01 1.0000e+00
1.0378e+02 1.0000e+00
1.0595e+02 1.0000e+00
1.0179e+02 1.0000e+00
1.0450e+02 1.0000e+00
1.0419e+02 1.0000e+00
1.3313e+02 1.0000e+00
9.7364e+01 1.0000e+00
8.3199e+01 1.0000e+00
8.6104e+01 1.0000e+00
6.2690e+01 1.0000e+00
1.3387e+02 1.0000e+00
1.0053e+02 1.0000e+00
1.0211e+02 1.0000e+00
1.1085e+02 1.0000e+00
1.1324e+02 6.0000e-01
1.2439e+02 1.0000e+00
1.1677e+02 1.0000e+00
1.2980e+02 1.0000e+00
1.2149e+02 1.0000e+00
1.1944e+02 1.0000e+00
1.1110e+02 1.0000e+00
1.0989e+02 1.0000e+00
1.2488e+02 1.0000e+00
9.7497e+01 1.0000e+00
1.2650e+02 1.0000e+00
1.0534e+02 1.0000e+00
1.1004e+02 1.0000e+00
8.3175e+01 1.0000e+00
9.8155e+01 1.0000e+00
1.2923e+02 1.0000e+00
1.1447e+02 1.0000e+00
1.4402e+02 1.0000e+00
5.4678e+01 1.0000e+00
1.0385e+02 1.0000e+00
1.4683e+02 1.0000e+00
9.7611e+01 1.0000e+00
5.5652e+01 1.0000e+00
1.1035e+02 1.0000e+00
1.1631e+02 1.0000e+00
7.8136e+01 1.0000e+00
1.1190e+02 1.0000e+00
1.0715e+02 8.0000e-01
6.0681e+01 1.0000e+00
8.0077e+01 1.0000e+00
8.0679e+01 8.0000e-01
1.2457e+02 1.0000e+00
1.0017e+02 1.0000e+00
1.1341e+02 1.0000e+00
1.1686e+02 1.0000e+00
8.7009e+01 1.0000e+00
8.7932e+01 1.0000e+00
1.2677e+02 1.0000e+00
1.1221e+02 1.0000e+00
7.6879e+01 1.0000e+00
8.0176e+01 1.0000e+00
6.8117e+01 1.0000e+00
9.7742e+01 1.0000e+00
1.0632e+02 1.0000e+00
9.3529e+01 1.0000e+00
1.1933e+02 1.0000e+00
8.7498e+01 1.0000e+00
6.4906e+01 1.0000e+00
8.9375e+01 1.0000e+00
9.5392e+01 1.0000e+00
7.8613e+01 1.0000e+00
7.6646e+01 1.0000e+00
8.1300e+01 1.0000e+00
3.5925e+01 1.0000e+00
4.9598e+01 1.0000e+00
2.1279e+01 1.0000e+00
8.5873e+01 1.0000e+00
5.5839e+01 1.0000e+00
1.1907e+02 1.0000e+00
1.3043e+02 1.0000e+00
1.3806e+02 1.0000e+00
1.1213e+02 1.0000e+00
9.2609e+01 1.0000e+00
1.2704e+02 1.0000e+00
1.3754e+02 1.0000e+00
8.9428e+01 8.0000e-01
5.1546e+01 1.0000e+00
1.2750e+02 1.0000e+00
1.1691e+02 1.0000e+00
9.1340e+01 1.0000e+00
8.7556e+01 1.0000e+00
4.1528e+01 1.0000e+00
6.0638e+01 1.0000e+00
